39.55164	72.27189	27.16898
39.55181	72.27465	27.16898
39.55199	72.27739	27.16898
39.55220	72.28007	27.16898
39.55333	72.28322	27.16898
39.55333	72.28559	27.16898
39.55302	72.28865	27.16898
39.55275	72.29009	27.16898
39.55177	72.29407	27.16898
39.55180	72.29681	27.16898
39.55151	72.30097	27.16898
39.55160	72.30512	27.16898
39.55159	72.30651	27.16898
39.55114	72.31059	27.16898
39.55102	72.31199	27.16898
39.55022	72.31598	27.16898
39.55003	72.31748	27.16898
39.55039	72.32053	27.16898
39.55076	72.32455	27.16898
39.55099	72.32735	27.16898
39.55131	72.32871	27.16898
39.55153	72.33143	27.16898
39.55132	72.33418	27.16898
39.55111	72.33693	27.16898
39.55081	72.33966	27.16898
39.55055	72.34252	27.16898
39.55067	72.34530	27.16898
39.55060	72.34804	27.16898
39.55075	72.35084	27.16898
39.55053	72.35343	27.16898
39.54999	72.35601	27.16898
39.54975	72.35914	27.16898
39.54975	72.36188	27.16898
39.54980	72.36474	27.16898
39.55000	72.36882	27.16898
39.55000	72.37019	27.16898
39.54985	72.37301	27.16898
39.54994	72.37586	27.16898
39.55026	72.37873	27.16898
39.55067	72.38138	27.16898
39.55073	72.38405	27.16898
39.55066	72.38682	27.16898
39.55087	72.38966	27.16898
39.55098	72.39238	27.16898
39.55109	72.39377	27.16898
39.55099	72.39781	27.16898
39.55071	72.40062	27.16898
39.55064	72.40341	27.16898
39.55056	72.40593	27.16898
39.55040	72.40869	27.16898
39.55074	72.41152	27.16898
39.55104	72.41425	27.16898
39.55106	72.41698	27.16898
39.55097	72.41979	27.16898
39.55092	72.42256	27.16898
39.55086	72.42532	27.16898
39.55096	72.42810	27.16898
39.55074	72.43084	27.16898
39.55074	72.43643	27.16898
39.55088	72.43780	27.16898
39.55131	72.44213	27.16898
39.55166	72.44484	27.16898
39.55088	72.44746	27.16898
39.55119	72.44878	27.16898
39.55235	72.45310	27.16898
39.55259	72.45461	27.16898
39.55313	72.45729	27.16898
39.55397	72.46128	27.16898
39.55413	72.46265	27.16898
39.55440	72.46544	27.16898
39.55440	72.46826	27.16898
39.55473	72.47274	27.16898
39.55494	72.47406	27.16898
39.55549	72.47677	27.16898
39.55585	72.47939	27.16898
39.55612	72.48351	27.16898
39.55615	72.48491	27.16898
39.55692	72.48736	27.16898
39.55827	72.49007	27.16898
39.55746	72.49320	27.16898
39.55921	72.49601	27.16898
39.56036	72.49870	27.16898
39.55947	72.50012	27.16898
39.55943	72.50288	27.16898
39.55930	72.50564	27.16898
39.56046	72.51057	27.16898
39.56114	72.51162	27.16898
39.56139	72.51401	27.16898
39.56216	72.51667	27.16898
39.56303	72.51992	27.16898
39.56366	72.52260	27.16898
39.56457	72.52510	27.16898
39.56483	72.52779	27.16898
39.56551	72.53052	27.16898
39.56495	72.53205	27.16898
39.56340	72.53637	27.16898
39.56474	72.53891	27.16898
39.56550	72.53993	27.16898
39.56554	72.54448	27.16898
39.56605	72.54750	27.16898
39.56657	72.55014	27.16898
39.56680	72.55147	27.16898
39.56777	72.55544	27.16898
39.56814	72.55755	27.16898
39.56992	72.55994	27.16898
39.57042	72.56390	27.16898
39.56974	72.56490	27.16898
39.57384	72.56809	27.16898
39.57660	72.56840	27.16898
39.57778	72.57001	27.16898
39.58189	72.56904	27.16898
39.58193	72.56982	27.16898
39.58627	72.57107	27.16898
39.58656	72.57349	27.16898
39.58760	72.57739	27.16898
39.58829	72.57877	27.16898
39.58955	72.58048	27.16898
39.58942	72.58304	27.16898
39.58682	72.58586	27.16898
39.58412	72.58732	27.16898
39.58130	72.58799	27.16898
39.57852	72.58860	27.16898
39.57710	72.59169	27.16898
39.57674	72.59594	27.16898
39.57710	72.59739	27.16898
39.57745	72.60006	27.16898
39.57875	72.60250	27.16898
39.57912	72.60540	27.16898
39.57932	72.60841	27.16898
39.58006	72.61134	27.16898
39.58165	72.61572	27.16898
39.58249	72.61939	27.16898
39.58261	72.62076	27.16898
39.58322	72.62353	27.16898
39.58367	72.62621	27.16898
39.58476	72.63015	27.16898
39.58490	72.63160	27.16898
39.58564	72.63475	27.16898
39.58654	72.63869	27.16898
39.58696	72.63994	27.16898
39.58795	72.64237	27.16898
39.58897	72.64571	27.16898
39.58969	72.64826	27.16898
39.59055	72.65141	27.16898
39.59089	72.65412	27.16898
39.59177	72.65683	27.16898
39.59229	72.65802	27.16898
39.59308	72.66212	27.16898
39.59306	72.66358	27.16898
39.59323	72.66633	27.16898
39.59345	72.66959	27.16898
39.59531	72.67167	27.16898
39.59627	72.67223	27.16898
39.59667	72.67606	27.16898
39.59756	72.67889	27.16898
39.59839	72.68136	27.16898
39.59945	72.68465	27.16898
39.60102	72.68831	27.16898
39.60179	72.69030	27.16898
39.60234	72.69283	27.16898
39.60262	72.69420	27.16898
39.60369	72.69809	27.16898
39.60426	72.70067	27.16898
39.60510	72.70278	27.16898
39.60612	72.70510	27.16898
39.60722	72.70728	27.16898
39.60852	72.71069	27.16898
39.60975	72.71685	27.16898
39.61030	72.71931	27.16898
39.61072	72.72067	27.16898
39.61524	72.72590	27.16898
39.61523	72.72456	27.16898
