37.44310	42.39905	27.16798
37.44287	42.40040	27.16798
37.44277	42.40465	27.16798
37.44284	42.40605	27.16798
37.44284	42.41017	27.16798
37.44270	42.41290	27.16798
37.44258	42.41427	27.16798
37.44244	42.41707	27.16798
37.44226	42.42126	27.16798
37.44231	42.42259	27.16798
37.44199	42.42537	27.16798
37.44266	42.42842	27.16798
37.44336	42.43099	27.16798
37.44495	42.43219	27.16798
37.44556	42.43636	27.16798
37.44477	42.43884	27.16798
37.44339	42.44201	27.16798
37.44325	42.44480	27.16798
37.44337	42.44757	27.16798
37.44289	42.45025	27.16798
37.44272	42.45170	27.16798
37.44388	42.45566	27.16798
37.44562	42.45887	27.16798
37.44590	42.46015	27.16798
37.44736	42.46369	27.16798
37.44799	42.46573	27.16798
37.44811	42.46835	27.16798
37.44796	42.47114	27.16798
37.44812	42.47394	27.16798
37.44818	42.47531	27.16798
37.44831	42.47809	27.16798
37.44909	42.48215	27.16798
37.44946	42.48344	27.16798
37.44997	42.48615	27.16798
37.45060	42.48929	27.16798
37.45083	42.49193	27.16798
37.45082	42.49465	27.16798
37.45091	42.49760	27.16798
37.45246	42.50141	27.16798
37.45319	42.50323	27.16798
37.45316	42.50454	27.16798
37.45345	42.50843	27.16798
37.45662	42.51368	27.16798
37.45740	42.51331	27.16798
37.46245	42.51332	27.16798
37.46306	42.51361	27.16798
37.46518	42.51684	27.16798
37.46480	42.51945	27.16798
37.46367	42.52183	27.16798
37.45951	42.52278	27.16798
37.45519	42.52405	27.16798
37.45535	42.52627	27.16798
37.45597	42.52883	27.16798
37.45672	42.53079	27.16798
37.45720	42.53482	27.16798
37.45732	42.53619	27.16798
37.45740	42.53896	27.16798
37.45734	42.54173	27.16798
37.45856	42.54636	27.16798
37.45891	42.54758	27.16798
37.45932	42.55017	27.16798
37.45996	42.55421	27.16798
37.46030	42.55613	27.16798
37.46079	42.55876	27.16798
37.46161	42.56131	27.16798
37.46184	42.56271	27.16798
37.46689	42.57125	27.16798
37.46676	42.57218	27.16798
37.46630	42.57620	27.16798
37.46629	42.57777	27.16798
37.46804	42.58118	27.16798
37.47149	42.58137	27.16798
37.47220	42.58474	27.16798
37.47224	42.58742	27.16798
37.47200	42.59146	27.16798
37.47194	42.59297	27.16798
37.47188	42.59562	27.16798
37.47088	42.59844	27.16798
37.47041	42.60135	27.16798
37.47218	42.60582	27.16798
37.47405	42.60656	27.16798
37.47486	42.60744	27.16798
37.47581	42.60988	27.16798
37.47778	42.61452	27.16798
37.47807	42.61547	27.16798
37.47812	42.61856	27.16798
37.47662	42.62068	27.16798
37.47506	42.62317	27.16798
37.47576	42.62796	27.16798
37.47713	42.63010	27.16798
37.47748	42.63197	27.16798
37.47785	42.63478	27.16798
37.47840	42.63749	27.16798
37.47863	42.63880	27.16798
37.47962	42.64274	27.16798
37.48086	42.64621	27.16798
37.48223	42.64827	27.16798
37.48400	42.65046	27.16798
37.48537	42.65231	27.16798
37.48566	42.65413	27.16798
37.48590	42.65690	27.16798
37.48669	42.66104	27.16798
37.48699	42.66235	27.16798
37.48754	42.66500	27.16798
37.48777	42.66780	27.16798
37.48784	42.67190	27.16798
37.48794	42.67325	27.16798
37.48814	42.67602	27.16798
37.48859	42.67933	27.16798
37.48951	42.68189	27.16798
37.49037	42.68438	27.16798
37.49091	42.68711	27.16798
37.49064	42.69057	27.16798
37.49198	42.69336	27.16798
37.49327	42.69534	27.16798
37.49609	42.69578	27.16798
37.49834	42.70089	27.16798
37.49734	42.70339	27.16798
37.49755	42.70691	27.16798
37.49817	42.70932	27.16798
37.49741	42.71115	27.16798
37.49725	42.71545	27.16798
37.49975	42.71930	27.16798
37.50076	42.71992	27.16798
37.50233	42.72115	27.16798
37.50323	42.72432	27.16798
37.50203	42.72659	27.16798
37.50186	42.72896	27.16798
37.50384	42.73299	27.16798
37.50405	42.73424	27.16798
37.50494	42.73819	27.16798
37.50478	42.73987	27.16798
37.50633	42.74428	27.16798
37.50657	42.74537	27.16798
37.50677	42.74949	27.16798
37.50805	42.75348	27.16798
37.50910	42.75442	27.16798
37.51193	42.75577	27.16798
37.51257	42.75632	27.16798
37.51422	42.76010	27.16798
37.51723	42.76247	27.16798
37.51767	42.76350	27.16798
37.51917	42.76589	27.16798
37.52117	42.76857	27.16798
37.52288	42.77091	27.16798
37.52468	42.77217	27.16798
37.52541	42.77662	27.16798
37.52381	42.77860	27.16798
37.52363	42.77991	27.16798
37.52436	42.78439	27.16798
37.52558	42.78600	27.16798
37.52377	42.78992	27.16798
37.52295	42.79037	27.16798
37.52204	42.79398	27.16798
37.52362	42.79789	27.16798
37.52435	42.79995	27.16798
37.52504	42.80246	27.16798
37.52593	42.80493	27.16798
37.52612	42.80764	27.16798
37.52831	42.81149	27.16798
37.52921	42.81158	27.16798
37.53086	42.81467	27.16798
37.53096	42.81732	27.16798
37.53136	42.82021	27.16798
37.53743	42.82265	27.16798
37.54001	42.82432	27.16798
37.54081	42.82784	27.16798
37.54139	42.82924	27.16798
37.54013	42.83389	27.16798
37.53925	42.83423	27.16798
37.53763	42.83763	27.16798
37.53778	42.84108	27.16798
37.53810	42.84382	27.16798
37.53829	42.84654	27.16798
37.53864	42.84954	27.16798
37.53985	42.85216	27.16798
37.54259	42.85391	27.16798
37.54431	42.85506	27.16798
37.54488	42.85769	27.16798
37.54587	42.86015	27.16798
37.54635	42.86299	27.16798
37.54586	42.86927	27.16798
37.54846	42.87185	27.16798
37.54953	42.87457	27.16798
37.54971	42.87647	27.16798
37.55052	42.87919	27.16798
37.55195	42.88129	27.16798
37.55297	42.88497	27.16798
37.55597	42.88758	27.16798
37.55887	42.88652	27.16798
37.56230	42.88691	27.16798
37.56328	42.88888	27.16798
37.56365	42.89177	27.16798
37.56684	42.89528	27.16798
37.56759	42.89552	27.16798
37.56882	42.89835	27.16798
37.56860	42.90121	27.16798
37.56771	42.90400	27.16798
37.56723	42.90674	27.16798
37.56901	42.91144	27.16798
37.56955	42.91249	27.16798
37.56952	42.91492	27.16798
37.56923	42.91773	27.16798
37.56950	42.92074	27.16798
37.57043	42.92324	27.16798
37.57126	42.92545	27.16798
37.57361	42.92837	27.16798
37.57501	42.93052	27.16798
37.57556	42.93305	27.16798
37.57604	42.93428	27.16798
37.57812	42.93869	27.16798
37.57834	42.94129	27.16798
37.57827	42.94271	27.16798
37.57897	42.94676	27.16798
37.57958	42.94937	27.16798
37.58013	42.95138	27.16798
37.58085	42.95396	27.16798
37.58225	42.95578	27.16798
37.58337	42.95805	27.16798
37.58277	42.96213	27.16798
37.58645	42.96573	27.16798
37.58719	42.96585	27.16798
37.58802	42.96825	27.16798
37.59150	42.97163	27.16798
37.59214	42.97206	27.16798
37.59403	42.97491	27.16798
37.59436	42.97739	27.16798
37.59578	42.98218	27.16798
37.59597	42.98438	27.16798
37.59645	42.98898	27.16798
37.60137	42.98886	27.16798
37.59808	42.99066	27.16798
37.60587	42.99338	27.16798
37.60591	42.99392	27.16798
37.60511	42.99483	27.16798
37.60749	43.00247	27.16798
37.60859	43.00378	27.16798
37.60873	43.00635	27.16798
37.60837	43.00908	27.16798
37.60961	43.01459	27.16798
37.61029	43.01563	27.16798
37.61177	43.01743	27.16798
37.61348	43.01964	27.16798
37.61627	43.02233	27.16798
37.61771	43.02193	27.16798
37.62009	43.02435	27.16798
37.62037	43.02731	27.16798
37.62070	43.02892	27.16798
37.62320	43.03252	27.16798
37.62314	43.03422	27.16798
37.62145	43.03844	27.16798
37.62323	43.04062	27.16798
37.62388	43.04186	27.16798
37.62427	43.04527	27.16798
37.62458	43.04687	27.16798
37.63107	43.04932	27.16798
37.63144	43.04924	27.16798
37.63412	43.05025	27.16798
37.63619	43.05236	27.16798
37.63752	43.05460	27.16798
37.63879	43.05669	27.16798
37.64058	43.05733	27.16798
37.64095	43.06327	27.16798
37.63882	43.06349	27.16798
37.63767	43.06853	27.16798
37.63954	43.06999	27.16798
37.63988	43.07277	27.16798
37.64035	43.07469	27.16798
37.64131	43.07739	27.16798
37.64269	43.07948	27.16798
37.64408	43.08285	27.16798
37.64465	43.08537	27.16798
37.64502	43.08665	27.16798
37.64745	43.09099	27.16798
37.64947	43.09349	27.16798
37.65268	43.09483	27.16798
37.65323	43.09489	27.16798
37.65587	43.09781	27.16798
37.65639	43.09903	27.16798
37.65677	43.10217	27.16798
37.65772	43.10527	27.16798
37.65853	43.10621	27.16798
37.66025	43.10941	27.16798
37.66168	43.11145	27.16798
37.66312	43.11320	27.16798
37.66261	43.11588	27.16798
37.66518	43.11861	27.16798
37.66721	43.11971	27.16798
37.66799	43.12334	27.16798
37.67018	43.12688	27.16798
37.67088	43.12874	27.16798
37.67118	43.13004	27.16798
37.67259	43.13232	27.16798
37.67488	43.13527	27.16798
37.67539	43.14149	27.16798
37.67560	43.14197	27.16798
37.67737	43.14670	27.16798
37.67981	43.14893	27.16798
37.68054	43.14935	27.16798
37.68859	43.15067	27.16798
37.68765	43.15557	27.16798
37.68701	43.15353	27.16798
37.68853	43.15917	27.16798
37.69003	43.15830	27.16798
37.69088	43.16123	27.16798
37.69427	43.16645	27.16798
37.69686	43.16872	27.16798
37.69741	43.16977	27.16798
37.69876	43.17397	27.16798
37.69864	43.17522	27.16798
37.69830	43.17790	27.16798
37.69872	43.18159	27.16798
37.70246	43.18428	27.16798
37.70315	43.18475	27.16798
37.70466	43.18706	27.16798
37.70661	43.19017	27.16798
37.70787	43.19229	27.16798
37.70914	43.19437	27.16798
37.71048	43.19783	27.16798
37.71167	43.20012	27.16798
37.71155	43.20219	27.16798
37.71287	43.20523	27.16798
37.71613	43.20774	27.16798
37.71683	43.20846	27.16798
37.71870	43.21176	27.16798
37.71929	43.21279	27.16798
37.72140	43.21743	27.16798
37.72785	43.21726	27.16798
37.73041	43.21719	27.16798
37.73288	43.21824	27.16798
37.73660	43.21826	27.16798
37.73882	43.21693	27.16798
37.74119	43.21745	27.16798
37.74256	43.21934	27.16798
37.74378	43.22139	27.16798
37.74624	43.22445	27.16798
37.74679	43.22533	27.16798
37.74791	43.22788	27.16798
37.75284	43.23294	27.16798
37.75273	43.23243	27.16798
37.75533	43.23167	27.16798
37.75871	43.23299	27.16798
37.75918	43.23370	27.16798
37.76027	43.23781	27.16798
37.76125	43.24025	27.16798
37.76208	43.24142	27.16798
37.76181	43.24505	27.16798
37.75839	43.24678	27.16798
37.75745	43.25535	27.16798
37.75778	43.25528	27.16798
37.76097	43.25446	27.16798
37.76221	43.25691	27.16798
37.76220	43.25851	27.16798
37.76480	43.26302	27.16798
37.76609	43.26530	27.16798
37.76573	43.26661	27.16798
37.76527	43.26971	27.16798
37.76638	43.27229	27.16798
37.76917	43.27506	27.16798
37.77071	43.27616	27.16798
37.77202	43.27914	27.16798
37.77414	43.28107	27.16798
37.77540	43.28306	27.16798
37.77575	43.28548	27.16798
37.78074	43.28808	27.16798
37.78315	43.28672	27.16798
37.78316	43.28673	27.16798
37.78848	43.28655	27.16798
37.79077	43.28733	27.16798
37.79376	43.28918	27.16798
37.79518	43.29096	27.16798
37.79550	43.29169	27.16798
37.79508	43.29407	27.16798
37.79518	43.29792	27.16798
37.79684	43.29993	27.16798
37.79839	43.30269	27.16798
37.79792	43.30548	27.16798
37.79845	43.30890	27.16798
37.80091	43.31204	27.16798
37.80152	43.31310	27.16798
37.80464	43.31506	27.16798
37.80621	43.31786	27.16798
37.80605	43.31944	27.16798
37.80739	43.32245	27.16798
37.80946	43.32479	27.16798
37.81344	43.32664	27.16798
37.81630	43.32498	27.16798
37.81887	43.32336	27.16798
37.82155	43.32385	27.16798
37.82381	43.32502	27.16798
37.82607	43.32635	27.16798
37.82725	43.32762	27.16798
37.82860	43.33095	27.16798
37.82900	43.33318	27.16798
37.82928	43.33505	27.16798
37.82718	43.33721	27.16798
37.82506	43.34458	27.16798
37.82578	43.34548	27.16798
37.82718	43.34706	27.16798
37.83247	43.34943	27.16798
37.83548	43.35006	27.16798
37.83818	43.35031	27.16798
37.83933	43.35149	27.16798
37.83963	43.35165	27.16798
37.84401	43.35645	27.16798
37.84451	43.35807	27.16798
37.84407	43.36095	27.16798
37.84422	43.36404	27.16798
37.84595	43.36816	27.16798
37.84663	43.36913	27.16798
37.84796	43.37238	27.16798
37.84831	43.37373	27.16798
37.85217	43.37868	27.16798
37.85568	43.38039	27.16798
37.85659	43.38300	27.16798
37.85717	43.38428	27.16798
37.86098	43.38598	27.16798
37.86143	43.38589	27.16798
37.86346	43.38891	27.16798
37.86602	43.39152	27.16798
37.86879	43.39334	27.16798
37.86935	43.39427	27.16798
37.87092	43.39668	27.16798
37.87396	43.40035	27.16798
37.87448	43.40138	27.16798
37.87690	43.40487	27.16798
37.87759	43.40553	27.16798
37.87975	43.40776	27.16798
37.88055	43.40835	27.16798
37.88446	43.40954	27.16798
37.88560	43.41220	27.16798
37.88604	43.41351	27.16798
37.88778	43.41603	27.16798
37.89188	43.41849	27.16798
37.89480	43.41825	27.16798
37.89718	43.41934	27.16798
37.89988	43.42083	27.16798
37.90198	43.42247	27.16798
37.90435	43.42577	27.16798
37.90502	43.42644	27.16798
37.90658	43.42947	27.16798
37.90657	43.42947	27.16798
37.91048	43.43280	27.16798
37.91113	43.43295	27.16798
37.91403	43.43549	27.16798
37.91584	43.43776	27.16798
37.91740	43.43930	27.16798
37.91873	43.44290	27.16798
37.91873	43.44290	27.16798
37.92246	43.44638	27.16798
37.92465	43.44838	27.16798
37.92530	43.44909	27.16798
37.92759	43.45098	27.16798
37.92979	43.45344	27.16798
37.93338	43.45414	27.16798
37.93606	43.45406	27.16798
37.93879	43.45499	27.16798
37.94033	43.45898	27.16798
37.93968	43.45904	27.16798
37.94104	43.46271	27.16798
37.94700	43.46406	27.16798
37.94721	43.46409	27.16798
37.95276	43.46584	27.16798
37.95419	43.46699	27.16798
37.95459	43.46774	27.16798
37.95486	43.47013	27.16798
37.95746	43.47673	27.16798
37.96131	43.47813	27.16798
37.96199	43.47934	27.16798
37.96266	43.48180	27.16798
37.96339	43.48287	27.16798
37.96632	43.48553	27.16798
37.96762	43.48772	27.16798
37.97122	43.49125	27.16798
37.97183	43.49132	27.16798
37.97447	43.49253	27.16798
37.97740	43.49588	27.16798
37.98034	43.49390	27.16798
37.98338	43.49271	27.16798
37.98509	43.49050	27.16798
37.98843	43.48983	27.16798
37.99054	43.49133	27.16798
37.99073	43.49352	27.16798
37.99114	43.49648	27.16798
37.99153	43.49921	27.16798
37.99178	43.50197	27.16798
37.99188	43.50335	27.16798
37.99240	43.50843	27.16798
37.99398	43.51043	27.16798
37.99628	43.51271	27.16798
37.99993	43.51320	27.16798
38.00226	43.51279	27.16798
38.00452	43.51360	27.16798
38.00773	43.51466	27.16798
38.00774	43.51466	27.16798
38.00944	43.51797	27.16798
38.01219	43.52130	27.16798
38.01458	43.52322	27.16798
38.01516	43.52381	27.16798
38.01794	43.52676	27.16798
38.02120	43.52895	27.16798
38.02120	43.52895	27.16798
38.02320	43.53107	27.16798
38.02600	43.53311	27.16798
38.02886	43.53615	27.16798
38.02961	43.53702	27.16798
38.03236	43.53924	27.16798
38.03203	43.54046	27.16798
38.03229	43.54061	27.16798
38.03493	43.54608	27.16798
38.03828	43.54621	27.16798
38.04116	43.54606	27.16798
38.04304	43.54797	27.16798
38.04923	43.55110	27.16798
38.05149	43.55335	27.16798
38.05251	43.55675	27.16798
38.05257	43.55890	27.16798
38.05361	43.56233	27.16798
38.05450	43.56331	27.16798
38.06027	43.56599	27.16798
38.06242	43.56732	27.16798
38.06299	43.56756	27.16798
38.06593	43.56846	27.16798
38.06772	43.57049	27.16798
38.07005	43.57413	27.16798
38.07095	43.57460	27.16798
38.07227	43.57676	27.16798
38.07232	43.57858	27.16798
38.07680	43.58258	27.16798
38.07753	43.58284	27.16798
38.07929	43.58425	27.16798
38.08785	43.58505	27.16798
38.08865	43.58680	27.16798
38.08845	43.58741	27.16798
38.09419	43.59011	27.16798
38.09383	43.58986	27.16798
38.09888	43.59397	27.16798
38.09913	43.59385	27.16798
38.10190	43.59371	27.16798
38.10474	43.59361	27.16798
38.10851	43.59623	27.16798
38.10856	43.59629	27.16798
38.10745	43.59731	27.16798
38.11282	43.60236	27.16798
38.11567	43.60303	27.16798
38.11760	43.60423	27.16798
38.11911	43.60564	27.16798
38.12072	43.60689	27.16798
38.12316	43.61352	27.16798
38.12331	43.61351	27.16798
38.12659	43.61265	27.16798
38.12970	43.61191	27.16798
38.13192	43.61324	27.16798
38.13440	43.61481	27.16798
38.13589	43.61610	27.16798
38.14060	43.61752	27.16798
38.14304	43.61779	27.16798
38.14426	43.61885	27.16798
38.14434	43.62089	27.16798
38.14501	43.62464	27.16798
38.14838	43.62617	27.16798
38.15031	43.62869	27.16798
38.15104	43.62984	27.16798
38.15430	43.63219	27.16798
38.15574	43.63440	27.16798
38.15645	43.63545	27.16798
38.15890	43.63770	27.16798
38.16247	43.63939	27.16798
38.16247	43.63939	27.16798
38.16778	43.64242	27.16798
38.16947	43.64359	27.16798
38.17012	43.64425	27.16798
38.17345	43.64579	27.16798
38.17638	43.64608	27.16798
38.17784	43.64782	27.16798
38.17856	43.65034	27.16798
38.18044	43.65319	27.16798
38.18444	43.65472	27.16798
38.18468	43.65468	27.16798
38.18955	43.65707	27.16798
38.19329	43.65782	27.16798
38.19321	43.65794	27.16798
38.19605	43.65735	27.16798
38.19882	43.65800	27.16798
38.20087	43.66012	27.16798
38.20187	43.66224	27.16798
38.20239	43.66333	27.16798
38.20493	43.66736	27.16798
38.20659	43.66844	27.16798
38.20916	43.67040	27.16798
38.21206	43.67135	27.16798
38.21361	43.67339	27.16798
38.21621	43.67677	27.16798
38.21700	43.67749	27.16798
38.21770	43.67810	27.16798
38.22289	43.68024	27.16798
38.22553	43.68138	27.16798
38.22633	43.68189	27.16798
38.23210	43.68471	27.16798
38.23208	43.68467	27.16798
38.23445	43.68345	27.16798
38.23722	43.68256	27.16798
38.24002	43.68327	27.16798
38.24276	43.68467	27.16798
38.24511	43.68550	27.16798
38.24785	43.68795	27.16798
38.24962	43.68969	27.16798
38.24984	43.69045	27.16798
38.24983	43.69491	27.16798
38.25130	43.69695	27.16798
38.25369	43.69874	27.16798
38.25600	43.70057	27.16798
38.25671	43.70125	27.16798
38.26118	43.70594	27.16798
38.26120	43.70594	27.16798
38.26386	43.70700	27.16798
38.26581	43.70853	27.16798
38.27284	43.71104	27.16798
38.27303	43.71127	27.16798
38.27572	43.71402	27.16798
38.27715	43.71529	27.16798
38.27799	43.71635	27.16798
38.28110	43.71757	27.16798
38.28757	43.71898	27.16798
38.28896	43.71802	27.16798
38.28851	43.71664	27.16798
38.29252	43.71621	27.16798
38.29553	43.71629	27.16798
38.29827	43.71532	27.16798
38.30063	43.71491	27.16798
38.30361	43.71422	27.16798
38.30622	43.71530	27.16798
38.30829	43.71835	27.16798
38.30874	43.71951	27.16798
38.31086	43.72286	27.16798
38.31153	43.72372	27.16798
38.31330	43.72739	27.16798
38.31502	43.72875	27.16798
38.31584	43.73119	27.16798
38.32009	43.73454	27.16798
38.32311	43.73400	27.16798
38.32116	43.73367	27.16798
38.32822	43.73600	27.16798
38.33067	43.73684	27.16798
38.33067	43.73691	27.16798
38.33395	43.73877	27.16798
38.33389	43.73996	27.16798
38.33860	43.74569	27.16798
38.34276	43.74754	27.16798
38.34623	43.74466	27.16798
38.35041	43.74307	27.16798
38.35266	43.74469	27.16798
38.35407	43.74983	27.16798
38.35562	43.75153	27.16798
38.35892	43.75259	27.16798
38.35881	43.75400	27.16798
38.36136	43.75608	27.16798
38.36462	43.75763	27.16798
38.36619	43.75931	27.16798
38.36938	43.76070	27.16798
38.37212	43.76170	27.16798
38.37420	43.76364	27.16798
38.37494	43.76425	27.16798
38.38098	43.76564	27.16798
38.38385	43.76458	27.16798
38.38633	43.76465	27.16798
38.38640	43.76456	27.16798
38.39163	43.76679	27.16798
38.39163	43.76679	27.16798
38.39653	43.76825	27.16798
38.39997	43.77162	27.16798
38.40018	43.77198	27.16798
38.40306	43.77320	27.16798
38.40543	43.77503	27.16798
38.40807	43.77821	27.16798
